topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
marijuana legalization	https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	bf3545231092a994c42735d3c95610c3	-	Argument_against	train
marijuana legalization	http://www.denverpost.com/2015/12/26/after-two-years-debate-remains-over-marijuana-legalizations-impacts/	http://web.archive.org/web/20160821183623/http://www.denverpost.com/2015/12/26/after-two-years-debate-remains-over-marijuana-legalizations-impacts/	df0e6215a5ce1225e2307ad0fa9ac195	-	NoArgument	train
marijuana legalization	http://www.necn.com/news/politics/Recreational-Marijuana-Legalization-Question-4-Massachusetts-396695791.html	http://web.archive.org/web/20161012151754/http://www.necn.com/news/politics/Recreational-Marijuana-Legalization-Question-4-Massachusetts-396695791.html	b14963c21e406d4a06118d718205b862	-	Argument_against	val
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	34233f6cde8e25a236512edddb69abe8	-	NoArgument	val
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	e0f3026030fc312c62a7f8a49354569a	-	Argument_against	train
marijuana legalization	https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	9c22842eaa4200ecad401c9eaa762db3	-	Argument_against	val
marijuana legalization	https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	66f6bac5577d1b91312a21b8b6f3810b	-	Argument_against	train
marijuana legalization	https://news.vice.com/story/heres-who-bankrolls-the-fight-against-marijuana-legalization	http://web.archive.org/web/20161027114055/https://news.vice.com/story/heres-who-bankrolls-the-fight-against-marijuana-legalization	2c13aad0542b7e1c3ae3e7c955fdf0df	-	Argument_against	train
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	5f896a9ed839db17341492cd5d581885	-	Argument_against	train
marijuana legalization	https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	fcf2284edcf9e7200a2086c527bc4f38	-	NoArgument	val
