topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
minimum wage	http://bizbeatblog.dallasnews.com/2016/04/ca-and-ny-minimum-wages-may-bolster-texas-argument-economist-says.html/	http://web.archive.org/web/20160504181948/http://bizbeatblog.dallasnews.com:80/2016/04/ca-and-ny-minimum-wages-may-bolster-texas-argument-economist-says.html/	89a6eb4302c5c63569b98742ca2b73f7	-	NoArgument	train
minimum wage	http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	http://web.archive.org/web/20161021140212/http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	c2c9cf7cbfa8a80fcd273dfba082c1da	-	Argument_against	train
minimum wage	http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	http://web.archive.org/web/20161012040747/http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	192e07990a21c3fbbaa085cdcbb609e4	-	Argument_against	test
minimum wage	http://www.upworthy.com/5-arguments-people-use-against-raising-the-minimum-wage-and-one-moms-beautiful-reasons-for-it	http://web.archive.org/web/20160113050249/http://www.upworthy.com:80/5-arguments-people-use-against-raising-the-minimum-wage-and-one-moms-beautiful-reasons-for-it	c211b095923f5e83822ad6addcae6d13	-	Argument_against	train
minimum wage	http://www.truth-out.org/news/item/33714-the-right-s-anti-minimum-wage-arguments-have-pretty-much-stayed-the-same-for-80-years	http://web.archive.org/web/20160308024602/http://www.truth-out.org:80/news/item/33714-the-right-s-anti-minimum-wage-arguments-have-pretty-much-stayed-the-same-for-80-years	5b3602e2a4831915cfc36dfd826a4bcc	-	Argument_for	train
minimum wage	http://kitchenette.jezebel.com/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	http://web.archive.org/web/20160428104259/http://kitchenette.jezebel.com:80/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	c037a4a034a88fa37957fc081a242765	-	NoArgument	train
minimum wage	http://www.debate.org/minimum-wage/	http://web.archive.org/web/20160427182654/http://www.debate.org:80/minimum-wage/	ccf8411984a035e462325cb2f88af55f	-	Argument_against	val
minimum wage	https://en.wikipedia.org/wiki/Minimum_wage	http://web.archive.org/web/20161026001842/https://en.wikipedia.org/wiki/Minimum_wage	8950ae099ea9d46856cff4f3b075e1b9	-	NoArgument	val
minimum wage	http://kitchenette.jezebel.com/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	http://web.archive.org/web/20160428104259/http://kitchenette.jezebel.com:80/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	99f3652ae5c614fae8f810c5aaa2904b	-	Argument_for	train
minimum wage	http://www.slate.com/articles/news_and_politics/politics/2015/04/the_fight_for_15_it_s_a_bad_idea_raising_the_minimum_wage_to_15_would_hurt.html	http://web.archive.org/web/20161108122258/http://www.slate.com/articles/news_and_politics/politics/2015/04/the_fight_for_15_it_s_a_bad_idea_raising_the_minimum_wage_to_15_would_hurt.html	571a22b481eae09af5eca4c7c24e0a48	-	Argument_for	train
minimum wage	http://2016election.procon.org/view.answers.election.php?questionID=002051	http://web.archive.org/web/20161015093111/http://2016election.procon.org/view.answers.election.php?questionID=002051	13496fc51873fd2f516116cceb857a86	-	NoArgument	test
minimum wage	http://www.newsmax.com/Ira-Stoll/Reasons-Minimum-Wage-Hike/2014/03/03/id/555765/	http://web.archive.org/web/20160505184453/http://www.newsmax.com:80/Ira-Stoll/Reasons-Minimum-Wage-Hike/2014/03/03/id/555765/	c21f69ca0cf914697523591e656ee002	-	Argument_against	train
minimum wage	http://www.ncsl.org/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	http://web.archive.org/web/20160416020411/http://www.ncsl.org:80/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	402ef028e4a0f121cf68b9123649ab54	-	NoArgument	train
minimum wage	http://www.attn.com/stories/1349/6-biggest-myths-about-raising-minimum-wage	http://web.archive.org/web/20160510172857/http://www.attn.com:80/stories/1349/6-biggest-myths-about-raising-minimum-wage	f1ce90b878548659713958295bdf3f8a	-	NoArgument	val
minimum wage	https://smartasset.com/insights/the-pros-and-cons-of-raising-the-minimum-wage	http://web.archive.org/web/20160408195930/https://smartasset.com/insights/the-pros-and-cons-of-raising-the-minimum-wage	b8899b16bea4c58da1a90226a713f60d	-	NoArgument	train
minimum wage	http://www.business.com/entrepreneurship/the-potential-impact-of-a-15-dollar-minimum-wage/	http://web.archive.org/web/20161107101424/http://www.business.com/entrepreneurship/the-potential-impact-of-a-15-dollar-minimum-wage/	b589040fb116a852b520d1ae62fc999f	-	Argument_for	train
minimum wage	http://www.ncsl.org/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	http://web.archive.org/web/20160416020411/http://www.ncsl.org:80/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	8b166af0993fe2a8c35aa48a80b5f2ea	-	NoArgument	train
minimum wage	http://minimum-wage.procon.org/	http://web.archive.org/web/20160505110554/http://minimum-wage.procon.org:80/	d3c89c5ca05332e80819d2de525243e8	-	Argument_for	test
minimum wage	https://en.wikipedia.org/wiki/Minimum_wage	http://web.archive.org/web/20161026001842/https://en.wikipedia.org/wiki/Minimum_wage	6e571017fdd48d454512b893139604a6	-	Argument_for	train
minimum wage	http://minimum-wage.procon.org/	http://web.archive.org/web/20160505110554/http://minimum-wage.procon.org:80/	1d1d917f99f344c9f6ec1835ad876dc7	-	Argument_for	test
minimum wage	http://kitchenette.jezebel.com/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	http://web.archive.org/web/20160428104259/http://kitchenette.jezebel.com:80/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	5ff1b47d64bc19f2f7e03cac356d48cb	-	Argument_for	train
minimum wage	http://www.mprnews.org/story/2016/08/30/minneapolis-minimum-wage-arguments-minn-supreme-court	http://web.archive.org/web/20160831152721/http://www.mprnews.org/story/2016/08/30/minneapolis-minimum-wage-arguments-minn-supreme-court	bb144d47963a7c0cb87caa8e1351cc99	-	NoArgument	train
minimum wage	http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	http://web.archive.org/web/20161012040747/http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	e595e6b3eb73aaa148bf627fa031d0f0	-	Argument_against	test
minimum wage	http://www.salon.com/2016/04/26/one_of_the_most_popular_arguments_against_raising_the_minimum_wage_is_getting_demolished/	http://web.archive.org/web/20160510162524/http://www.salon.com:80/2016/04/26/one_of_the_most_popular_arguments_against_raising_the_minimum_wage_is_getting_demolished/	18a8c583abc8231dfe89fd956de48614	-	NoArgument	test
minimum wage	http://www.economist.com/news/finance-and-economics/21567072-evidence-mounting-moderate-minimum-wages-can-do-more-good-harm	http://web.archive.org/web/20160413034733/http://www.economist.com:80/news/finance-and-economics/21567072-evidence-mounting-moderate-minimum-wages-can-do-more-good-harm	d88875e84c5592d3711e64c3d158946a	-	NoArgument	train
minimum wage	http://www.salary.com/increasing-the-minimum-wage-pros-cons/	http://web.archive.org/web/20161012040607/http://www.salary.com/increasing-the-minimum-wage-pros-cons/	1ec59b07e4dad95f458f5ab17bbc2670	-	Argument_for	train
minimum wage	http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	http://web.archive.org/web/20161021140212/http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	b0a47c7677854cfcc5c87f17e224274c	-	NoArgument	train
minimum wage	http://tucson.com/business/tucson/chamber-launches-campaign-against-minimum-wage-proposition/article_8ed427bb-c654-5570-bc13-6822926ddc9c.html	http://web.archive.org/web/20161024004935/http://tucson.com/business/tucson/chamber-launches-campaign-against-minimum-wage-proposition/article_8ed427bb-c654-5570-bc13-6822926ddc9c.html	6d8bf09a6e1c39882bd01c9153897aa9	-	Argument_against	train
minimum wage	http://www.economist.com/blogs/economist-explains/2014/01/economist-explains-11	http://web.archive.org/web/20160506161651/http://www.economist.com:80/blogs/economist-explains/2014/01/economist-explains-11	a88704faf1e0bf0d3ed64cc99d6a5391	-	Argument_against	train
minimum wage	http://2016election.procon.org/view.answers.election.php?questionID=002051	http://web.archive.org/web/20161015093111/http://2016election.procon.org/view.answers.election.php?questionID=002051	7c93fefce14377fc8090fae8426151a7	-	Argument_against	train
minimum wage	http://kitchenette.jezebel.com/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	http://web.archive.org/web/20160428104259/http://kitchenette.jezebel.com:80/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042	c5a97bc8dcea3764cd994cd4f55583e8	-	NoArgument	test
minimum wage	http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	http://web.archive.org/web/20161012040747/http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	6230d49ebf0a21e83116ad6199ce4ff8	-	NoArgument	test
minimum wage	http://bizbeatblog.dallasnews.com/2016/04/ca-and-ny-minimum-wages-may-bolster-texas-argument-economist-says.html/	http://web.archive.org/web/20160504181948/http://bizbeatblog.dallasnews.com:80/2016/04/ca-and-ny-minimum-wages-may-bolster-texas-argument-economist-says.html/	26bfd90936b02c650719444822570b16	-	Argument_for	train
minimum wage	https://www.bloombergview.com/articles/2015-08-06/national-15-minimum-wage-is-trouble	http://web.archive.org/web/20160427020126/http://www.bloombergview.com:80/articles/2015-08-06/national-15-minimum-wage-is-trouble	14189e7ec810c18c921e5d92900e95cf	-	Argument_against	train
minimum wage	https://en.wikipedia.org/wiki/Minimum_wage	http://web.archive.org/web/20161026001842/https://en.wikipedia.org/wiki/Minimum_wage	bfe474a9206363c77e38b12e2a6a9cf2	-	Argument_for	train
minimum wage	http://www.usnews.com/news/articles/2013/02/15/americas-complicated-minimum-wage-argument	http://web.archive.org/web/20151025101646/http://www.usnews.com/news/articles/2013/02/15/americas-complicated-minimum-wage-argument	f72da8ff523527f80d27ff7382ee40be	-	NoArgument	train
minimum wage	http://inthesetimes.com/working/entry/18518/conservative_anti_minimum_wage_arguments_then_now	http://web.archive.org/web/20160911105133/http://inthesetimes.com/working/entry/18518/conservative_anti_minimum_wage_arguments_then_now	209363542cbdd037a780f084f9c210a4	-	NoArgument	train
minimum wage	http://www.ncsl.org/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	http://web.archive.org/web/20160416020411/http://www.ncsl.org:80/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	d6ae14c1be7b832cb309c689213a9707	-	Argument_for	train
minimum wage	http://www.fool.com/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	http://web.archive.org/web/20160430055311/http://www.fool.com:80/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	f1924e136e63a4a8234db1ed26e8f63f	-	Argument_for	val
minimum wage	http://billmoyers.com/2014/03/07/all-of-the-arguments-against-raising-the-minimum-wage-have-fallen-apart/	http://web.archive.org/web/20161021154522/http://billmoyers.com/2014/03/07/all-of-the-arguments-against-raising-the-minimum-wage-have-fallen-apart/	09c29c981270aa5fd0accacf6d1d3b88	-	Argument_for	train
minimum wage	http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	http://web.archive.org/web/20161012040747/http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	7b3a633e924ec903b15ad45d89845f29	-	Argument_against	test
minimum wage	http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	http://web.archive.org/web/20161012040747/http://wheniwork.com/blog/the-pros-and-cons-of-raising-the-minimum-wage/	796d8aa632886b0828e6698392c0bec6	-	NoArgument	test
minimum wage	https://www.bloombergview.com/articles/2015-08-06/national-15-minimum-wage-is-trouble	http://web.archive.org/web/20160427020126/http://www.bloombergview.com:80/articles/2015-08-06/national-15-minimum-wage-is-trouble	7bbcc2bc2dbf27b6b1c52679053a18ef	-	Argument_against	train
minimum wage	http://www.fool.com/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	http://web.archive.org/web/20160430055311/http://www.fool.com:80/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	12b51f7d5b6426b647938a778bd8a486	-	Argument_for	train
minimum wage	http://articles.chicagotribune.com/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases	http://web.archive.org/web/20160414090023/http://articles.chicagotribune.com:80/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases	ad2cfb749c0504edf148eefce3643039	-	NoArgument	train
minimum wage	http://www.nytimes.com/2013/03/03/business/the-minimum-wage-employment-and-income-distribution.html	http://web.archive.org/web/20161111223058/http://www.nytimes.com/2013/03/03/business/the-minimum-wage-employment-and-income-distribution.html	e1745ba9eb7360882129b66af0dcf2c5	-	Argument_against	train
minimum wage	http://minimum-wage.procon.org/	http://web.archive.org/web/20160505110554/http://minimum-wage.procon.org:80/	f32c2e4328dd33e0b24c57a4a3a9db86	-	Argument_for	test
minimum wage	http://2016election.procon.org/view.answers.election.php?questionID=002051	http://web.archive.org/web/20161015093111/http://2016election.procon.org/view.answers.election.php?questionID=002051	2d7d0008317c08851dd53d1eae8828b8	-	Argument_for	train
minimum wage	http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	http://web.archive.org/web/20161021140212/http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	658c2e41a31cc7f9b241d2250a161eaf	-	NoArgument	train
minimum wage	http://www.newyorker.com/news/daily-comment/demonizing-minimum-wage	http://web.archive.org/web/20160716230221/http://www.newyorker.com/news/daily-comment/demonizing-minimum-wage	7f8537cc7d40b535654c9e2c59a32ce1	-	NoArgument	train
minimum wage	http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	http://web.archive.org/web/20161021140212/http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	8c91fb505fbeda68dc25e777bec0db24	-	Argument_against	train
minimum wage	http://www.fool.com/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	http://web.archive.org/web/20160430055311/http://www.fool.com:80/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	1ab9e9f2dccd5e8577e361852321f337	-	NoArgument	train
minimum wage	http://occupytheory.org/list-of-pros-and-cons-of-a-minimum-wage-increase/	http://web.archive.org/web/20160415184740/http://occupytheory.org:80/list-of-pros-and-cons-of-a-minimum-wage-increase/	dea4bea9d4d2b5726312a4f7ae60b647	-	NoArgument	train
minimum wage	http://www.economist.com/news/finance-and-economics/21567072-evidence-mounting-moderate-minimum-wages-can-do-more-good-harm	http://web.archive.org/web/20160413034733/http://www.economist.com:80/news/finance-and-economics/21567072-evidence-mounting-moderate-minimum-wages-can-do-more-good-harm	e941f88a352ac2db5f7717154c06f5ad	-	Argument_for	val
minimum wage	https://en.wikipedia.org/wiki/Minimum_wage	http://web.archive.org/web/20161026001842/https://en.wikipedia.org/wiki/Minimum_wage	e6d93846f7c794697d264cad20deaebf	-	NoArgument	train
minimum wage	http://www.truth-out.org/news/item/33714-the-right-s-anti-minimum-wage-arguments-have-pretty-much-stayed-the-same-for-80-years	http://web.archive.org/web/20160308024602/http://www.truth-out.org:80/news/item/33714-the-right-s-anti-minimum-wage-arguments-have-pretty-much-stayed-the-same-for-80-years	f563031f13d574c7a01762111f59fec8	-	Argument_against	train
minimum wage	http://minimum-wage.procon.org/	http://web.archive.org/web/20160505110554/http://minimum-wage.procon.org:80/	d9890aa069fbb48d633fd1c75d5e47de	-	Argument_for	test
minimum wage	http://thelawdictionary.org/article/the-pros-cons-of-raising-minimum-wage/	http://web.archive.org/web/20160423020029/http://thelawdictionary.org:80/article/the-pros-cons-of-raising-minimum-wage/	27d36782f8a5f4dbb1f4827a80c8d791	-	NoArgument	val
minimum wage	http://www.fool.com/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	http://web.archive.org/web/20160430055311/http://www.fool.com:80/investing/general/2015/03/01/3-pros-and-cons-of-raising-the-federal-minimum-wag.aspx	ff042b4df7e14f95d481ab0d941c0118	-	Argument_against	train
minimum wage	https://smartasset.com/insights/the-pros-and-cons-of-raising-the-minimum-wage	http://web.archive.org/web/20160408195930/https://smartasset.com/insights/the-pros-and-cons-of-raising-the-minimum-wage	bf33725476bd3c8dcddd8973df499973	-	NoArgument	train
minimum wage	http://www.slate.com/articles/news_and_politics/politics/2015/04/the_fight_for_15_it_s_a_bad_idea_raising_the_minimum_wage_to_15_would_hurt.html	http://web.archive.org/web/20161108122258/http://www.slate.com/articles/news_and_politics/politics/2015/04/the_fight_for_15_it_s_a_bad_idea_raising_the_minimum_wage_to_15_would_hurt.html	6e695cd4097836aff972d43c2f2bd773	-	NoArgument	val
minimum wage	https://www.bloombergview.com/articles/2015-08-06/national-15-minimum-wage-is-trouble	http://web.archive.org/web/20160427020126/http://www.bloombergview.com:80/articles/2015-08-06/national-15-minimum-wage-is-trouble	073f8d954c6070584a71ba14f7b8328c	-	NoArgument	train
minimum wage	http://www.ncsl.org/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	http://web.archive.org/web/20160416020411/http://www.ncsl.org:80/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx	47851d0a0c5bcddff38f9ca5c030fc5f	-	Argument_against	train
minimum wage	http://nlcatp.org/9-critical-pros-and-cons-of-the-minimum-wage/	http://web.archive.org/web/20160418233321/http://nlcatp.org:80/9-critical-pros-and-cons-of-the-minimum-wage/	f726a5d0900c2c53196de2b3113abfe8	-	NoArgument	train
minimum wage	http://www.debate.org/minimum-wage/	http://web.archive.org/web/20160427182654/http://www.debate.org:80/minimum-wage/	de4727c4af07bd22a4cb444e88f7835b	-	Argument_for	train
minimum wage	http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	http://web.archive.org/web/20161021140212/http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	6ca7e3e6cf897ac7c30cb8d6da3da1ca	-	NoArgument	train
minimum wage	https://www.dol.gov/featured/minimum-wage/mythbuster	http://web.archive.org/web/20161111223059/https://www.dol.gov/featured/minimum-wage/mythbuster	b44145fc7fe40115a49b7a1b6ee1937a	-	Argument_for	test
minimum wage	http://www.economist.com/blogs/economist-explains/2014/01/economist-explains-11	http://web.archive.org/web/20160506161651/http://www.economist.com:80/blogs/economist-explains/2014/01/economist-explains-11	03e3964bf15a437bffcc1043fd1019cf	-	Argument_against	train
minimum wage	http://www.newyorker.com/news/daily-comment/demonizing-minimum-wage	http://web.archive.org/web/20160716230221/http://www.newyorker.com/news/daily-comment/demonizing-minimum-wage	43fd478186f288b3baabbcb22859f7f8	-	NoArgument	val
minimum wage	http://www.kiro7.com/news/local/supporter-of-minimum-wage-initiative-also-echoes-opponents-arguments/424456973	http://web.archive.org/web/20160818191906/http://www.kiro7.com/news/local/supporter-of-minimum-wage-initiative-also-echoes-opponents-arguments/424456973	6e62b548570829f908b4ff429ba4eb05	-	NoArgument	train
minimum wage	http://www.investopedia.com/articles/07/minimum_wage.asp	http://web.archive.org/web/20160504063337/http://www.investopedia.com:80/articles/07/minimum_wage.asp	ba39c6de41022b0aa1d292bcfb534cc0	-	Argument_for	val
minimum wage	http://www.usnews.com/news/articles/2013/02/15/americas-complicated-minimum-wage-argument	http://web.archive.org/web/20151025101646/http://www.usnews.com/news/articles/2013/02/15/americas-complicated-minimum-wage-argument	ce59c773fe7c639c12fe2f4ae031d891	-	Argument_for	train
minimum wage	http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	http://web.archive.org/web/20161021140212/http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/	aa8e479cc17468cc11cbac0ad3b612f7	-	NoArgument	train
minimum wage	http://articles.chicagotribune.com/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases	http://web.archive.org/web/20160414090023/http://articles.chicagotribune.com:80/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases	3518bf742542dcc1947ec7d71579f92a	-	Argument_for	train
minimum wage	https://en.wikipedia.org/wiki/Minimum_wage	http://web.archive.org/web/20161026001842/https://en.wikipedia.org/wiki/Minimum_wage	76e28051e64b5b982382b4c4994fea1a	-	NoArgument	train
minimum wage	http://www.mprnews.org/story/2016/08/30/minneapolis-minimum-wage-arguments-minn-supreme-court	http://web.archive.org/web/20160831152721/http://www.mprnews.org/story/2016/08/30/minneapolis-minimum-wage-arguments-minn-supreme-court	266c79b7587ce0a33d19dfc128cbb594	-	NoArgument	train
minimum wage	http://minimum-wage.procon.org/	http://web.archive.org/web/20160505110554/http://minimum-wage.procon.org:80/	f860cbf60afd2d79167bf4f9e26e2fe9	-	NoArgument	test
minimum wage	https://www.criminalwatchdog.com/resources/leadership-and-management/should-we-raise-minimum-wage/	http://web.archive.org/web/20151020090901/https://www.criminalwatchdog.com/resources/leadership-and-management/should-we-raise-minimum-wage/	522862189aadfa9cc8fa3192b9817845	-	NoArgument	train
minimum wage	http://www.nytimes.com/2013/03/03/business/the-minimum-wage-employment-and-income-distribution.html	http://web.archive.org/web/20161111223058/http://www.nytimes.com/2013/03/03/business/the-minimum-wage-employment-and-income-distribution.html	fb05847300eb28c0b27a0ff44d82cc04	-	Argument_for	train
minimum wage	http://gokicker.com/2015/04/15/why-fight-for-15-the-big-pros-and-cons-for-raising-the-minimum-wage/	http://web.archive.org/web/20160502173342/http://gokicker.com:80/2015/04/15/why-fight-for-15-the-big-pros-and-cons-for-raising-the-minimum-wage/	d5746320fe8869006e1ccb3a7603b778	-	NoArgument	train
minimum wage	http://www.salon.com/2016/04/26/one_of_the_most_popular_arguments_against_raising_the_minimum_wage_is_getting_demolished/	http://web.archive.org/web/20160510162524/http://www.salon.com:80/2016/04/26/one_of_the_most_popular_arguments_against_raising_the_minimum_wage_is_getting_demolished/	974ce7b2d8bcef4381c5c4873943f7be	-	Argument_for	test
minimum wage	http://billmoyers.com/2014/03/07/all-of-the-arguments-against-raising-the-minimum-wage-have-fallen-apart/	http://web.archive.org/web/20161021154522/http://billmoyers.com/2014/03/07/all-of-the-arguments-against-raising-the-minimum-wage-have-fallen-apart/	a8ba569cfb62407589edcb7c0b692c84	-	NoArgument	train
minimum wage	http://minimum-wage.procon.org/	http://web.archive.org/web/20160505110554/http://minimum-wage.procon.org:80/	44a9f51bbd0f3379457b12bc80aef37f	-	Argument_for	test
minimum wage	https://www.criminalwatchdog.com/resources/leadership-and-management/should-we-raise-minimum-wage/	http://web.archive.org/web/20151020090901/https://www.criminalwatchdog.com/resources/leadership-and-management/should-we-raise-minimum-wage/	8e7d6b2d49abb54254ec89031d9fef73	-	NoArgument	train
