topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
marijuana legalization	https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	bc13e1d42e06bee529127dc8d3016ca0	— High Times , " Hemp Clothing is Here ! "	NoArgument	train
marijuana legalization	http://miami.cbslocal.com/2016/10/10/ballot-breakdown-pros-cons-of-medical-marijuana-in-florida/	http://web.archive.org/web/20161111222449/http://miami.cbslocal.com/2016/10/10/ballot-breakdown-pros-cons-of-medical-marijuana-in-florida/	e2b67ef397f72ce17d21f9bd74f4c83a	Another 15 BILLION is wasted on the capture and persecution simple cannabis consumers .	Argument_for	train
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	414edae57f3baa11ff4838c332a1ef60	Although some studies have been disputed , marijuana abuse has been tied to brain damage , cancer , lung damage , depression , amotivational syndrome , and even death .	Argument_against	train
marijuana legalization	https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	0f74216527ac0664c38209cd7a662089	The argument is that drug use is a victimless crime and as such the government has no right to prohibit it or punish drug consumers , much like the government does not forbid overeating , which causes significantly more deaths per year .	Argument_for	train
marijuana legalization	http://www.phoenixnewtimes.com/news/state-publishes-public-arguments-on-arizonas-weed-legalization-measure-hilarity-ensues-8467208	http://web.archive.org/web/20160720175546/http://www.phoenixnewtimes.com/news/state-publishes-public-arguments-on-arizonas-weed-legalization-measure-hilarity-ensues-8467208	ab2445916da7cfa2d49ec174928d99b9	Several other well-known proponents of cannabis freedom in Arizona , including Kathy Inman and Dr. Jeffrey Singer , who worked to get Arizona 's medical-marijuana and drug-law reform initiative passed in 1996 , wrote arguments sponsored by the campaign .	Argument_for	train
marijuana legalization	http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons	http://web.archive.org/web/20161013192633/http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons	5f70e1bb429cb444bf69e0de6daab0b7	Dr. Strouse has seen both the benefits and risks of cannabis use and is well-versed in the emerging scientific evidence regarding the effectiveness of cannabinoids in a variety of medical conditions and pain states , as well as epidemiologic evidence of legalized marijuana ’s connection to a reduction in prescription drug use and opioid-related deaths .	Argument_for	train
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	fbe52e36e28060fa7c1708efbfb5311d	For instance , cocaine has a medical purpose and can be prescribed by doctors as Erythroxylum coca , yet its true production and distribution are controlled by drug cartels and organized crime .	NoArgument	train
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	eb5b020a30aa7dd86b05e5e497e5b073	The facts , however , are much uglier .	NoArgument	train
marijuana legalization	https://calmusa.org/	http://web.archive.org/web/20160514062111/http://calmusa.org:80/	b8ec9594704cfdc67751010d67f33573	CALM is opposed to any State law that attempts to undermine the Federal Controlled Substances Act .	NoArgument	test
marijuana legalization	http://www.debate.org/opinions/should-marijuana-be-legalized	http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized	0d5a5a7b8bcaffb373de9d7cc7882f02	No matter what your interest , or profession is , smoking marijuana has nationally connected many people .	Argument_for	train
marijuana legalization	http://www.debate.org/opinions/should-marijuana-be-legalized	http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized	4873cc4ff9caded4548a57c55a79c806	With legalizing marijuana , take Colorado for example .	NoArgument	train
marijuana legalization	http://www.debate.org/opinions/should-marijuana-be-legalized	http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized	a0f1910b618744be72b52fd2f7ad1bfb	e_s4y_nu says2015-11-19T09 :10:54.133 Report Post E s4y nu tu maruanana bassboy2k says2016-03-21T17 :01:51.790 Report Post I posted this in the debate , but going to post it again here because I feel so strongly about it !	NoArgument	train
marijuana legalization	http://www.huffingtonpost.com/2013/10/24/marijuana-legalization_n_4151423.html	http://web.archive.org/web/20160516122914/http://www.huffingtonpost.com:80/2013/10/24/marijuana-legalization_n_4151423.html	3bf9861ffc0e06d83516f6a13823f776	This Is Why Marijuana Should Be Legal Everywhere	Argument_for	train
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	72f2a20d6d4b3a0b06f7238109b8260a	Her actions , while in accordance with California ’s “ medical marijuana ” law , clearly violated the Controlled Substances Act , and the local sheriff ’s department destroyed Raich ’s plants .	NoArgument	train
marijuana legalization	http://townhall.com/columnists/johnhawkins/2014/01/21/5-reasons-marijuana-should-remain-illegal-n1782086	http://web.archive.org/web/20160517204705/http://townhall.com:80/columnists/johnhawkins/2014/01/21/5-reasons-marijuana-should-remain-illegal-n1782086	3fabdef0f11c242995b401d86088fa0a	Would you want to live in a neighborhood filled with people who regularly smoke marijuana ?	Argument_against	train
marijuana legalization	http://www.huffingtonpost.com/2013/10/24/marijuana-legalization_n_4151423.html	http://web.archive.org/web/20160516122914/http://www.huffingtonpost.com:80/2013/10/24/marijuana-legalization_n_4151423.html	e65c134df6e60c90508e72dd9b61c239	This is compared to the 16 % of Americans who have tried cocaine , which is obviously a significantly lower percentage .	NoArgument	train
marijuana legalization	https://www.bostonglobe.com/news/nation/2016/09/05/colorado-revolt-against-legalized-marijuana/BkUOeZOThisG7ASJ56xmIM/story.html	http://web.archive.org/web/20161009012759/https://www.bostonglobe.com/news/nation/2016/09/05/colorado-revolt-against-legalized-marijuana/BkUOeZOThisG7ASJ56xmIM/story.html	9fe1253b1b1caaf42db1e2235d4e253d	Follow him on Twitter @jm_bos .	NoArgument	test
marijuana legalization	http://www.debate.org/opinions/should-marijuana-be-legalized	http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized	4b65f943d94db54c98ddd6b6e25f79d2	The average smoker would not jeopardize their job getting ' too ' stoned , and many stoners become more ' aware ' when they are high .	Argument_for	train
marijuana legalization	http://www.marketwatch.com/story/warning-pot-pushers-are-hiding-an-inconvenient-truth-from-voters-2016-11-05	http://web.archive.org/web/20161130041150/http://www.marketwatch.com/story/warning-pot-pushers-are-hiding-an-inconvenient-truth-from-voters-2016-11-05	b5aea122e1ba524d58747aaf5906108f	The people pushing it — the business people who want to sell it , and the political hacks who want to tax it — are deliberately misleading you .	Argument_against	train
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	7ea2424e79b68497dde9b43a467b5438	The brain damage has been shown to cause memory loss and difficulty in problem solving .	Argument_against	train
marijuana legalization	http://www.washingtontimes.com/news/2016/aug/1/a-case-against-legalizing-marijuana/	http://web.archive.org/web/20160905155600/http://www.washingtontimes.com/news/2016/aug/1/a-case-against-legalizing-marijuana/	c04b35de5cbc7e7181113eb89e973dbb	Another study finds that the hippocampus — the part of the brain responsible for long-term memory — is abnormally shaped in daily marijuana users .	Argument_against	test
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	47c77c641e5960bdc74b2dea0de6e2c3	Then he 's busted .	NoArgument	val
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	6767e08145088abe9dc5cd0e8ce8862d	According to the Mayo Clinic , among many others , moderate use of alcohol ( defined as two drinks a day ) “ seems to offer some health benefits , particularly for the heart . ”	NoArgument	train
marijuana legalization	http://www.denverpost.com/2015/12/26/after-two-years-debate-remains-over-marijuana-legalizations-impacts/	http://web.archive.org/web/20160821183623/http://www.denverpost.com/2015/12/26/after-two-years-debate-remains-over-marijuana-legalizations-impacts/	a28d5afbba5483dafab2493deb1d76e4	Statewide revenue from dedicated pot taxes easily topped the money from alcohol taxes .	Argument_for	train
marijuana legalization	http://nyln.org/19-primary-pros-and-cons-of-legalizing-weed	http://web.archive.org/web/20160520233005/http://nyln.org:80/19-primary-pros-and-cons-of-legalizing-weed	5392de19a1518b5e7f99e942ea7f7d7d	By limiting the use of marijuana , we are intruding on personal freedom .	Argument_for	test
marijuana legalization	http://www.drugrehab.us/news/pros-cons-legalizing-recreational-marijuana/	http://web.archive.org/web/20160818235003/http://www.drugrehab.us/news/pros-cons-legalizing-recreational-marijuana/	49b8bb2cf2fb5ae16643984a1b75e4e2	You are choosing to reclaim your life from drugs and alcohol .	NoArgument	test
marijuana legalization	https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	http://web.archive.org/web/20161125162328/https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	a8715549588a0174a5878390e813e520	There would be strict controls on displays , signage , and marketing — no window displays of yummy-looking edibles , in other words .	Argument_for	train
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	c68379154d6eeb2ea9b3b654024a5e1d	Individuals could possess an unlimited number of living and harvested marijuana plants on the premises where they were grown .	NoArgument	train
marijuana legalization	http://www.wbur.org/morningedition/2016/10/20/marijuana-ballot-question-money	http://web.archive.org/web/20161021120548/http://www.wbur.org/morningedition/2016/10/20/marijuana-ballot-question-money	ed867d6acfcbe0f3a87b558cede02bc4	Boyd says Lewis set out to change marijuana laws around the country , including here in Massachusetts .	NoArgument	train
marijuana legalization	http://usliberals.about.com/od/patriotactcivilrights/i/MarijuanaProCon.htm	http://web.archive.org/web/20161119055237/http://usliberals.about.com/od/patriotactcivilrights/i/MarijuanaProCon.htm	8cccce23acfdd8fb5314b86d11c17d5c	International Cuisine About Today Eating Healthy You might also enjoy : International Cuisine Eating Healthy Sign up There was an error .	NoArgument	train
marijuana legalization	http://www.thecannabist.co/2016/09/19/nevada-marijuana-against-legalization/63389/	http://web.archive.org/web/20160920130033/http://www.thecannabist.co/2016/09/19/nevada-marijuana-against-legalization/63389/	53ec9ab0e0c13752fa4ebda529280fd5	“ Commercializing marijuana and trying to turn the Vegas Strip into the ‘ Amsterdam of the West , ’ will harm both efforts . ”	Argument_against	train
marijuana legalization	http://www.wbur.org/morningedition/2016/10/20/marijuana-ballot-question-money	http://web.archive.org/web/20161021120548/http://www.wbur.org/morningedition/2016/10/20/marijuana-ballot-question-money	3af68ee988311ba47b40a3aced6c6bb4	Krane says the decision to contribute was a matter of moral obligation , given his company 's success in the marijuana industry .	NoArgument	train
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	0384a84233a866aae44797be9ca68e19	Limiting the use of the drug intrudes on personal freedom .	Argument_for	train
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	c707144133928d89afd041b84b73abcb	She sued the federal government , asking the court to stop the government from interfering with her right to produce and use marijuana .	NoArgument	train
marijuana legalization	https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition	2f1f88f66d717b063e0596a5795ee72c	Poll Shows Most Russians Against Legalization of Soft Drugs .	NoArgument	val
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	38fc8c52b5dae2aa8f14e6d095dbb12e	This just makes the resumption of a normal crime-free life all the more difficult .	Argument_against	train
marijuana legalization	https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	http://web.archive.org/web/20161125162328/https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	5365929bde6d52c805456786b95c1f26	None have display windows , says Andrew Freedman , who oversees the industry for the state .	NoArgument	train
marijuana legalization	https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	http://web.archive.org/web/20161125162328/https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	8aa86492efdd34460282496cf40647f9	Kevin would be carded — something that probably is n’t happening with his current supplier .	NoArgument	train
marijuana legalization	http://www.heraldnews.com/news/20161016/pros-and-cons-of-legalizing-marijuana-in-mass	http://web.archive.org/web/20161018105105/http://www.heraldnews.com/news/20161016/pros-and-cons-of-legalizing-marijuana-in-mass	2a92c10b3a9b96c84d1f12bb13309b56	Taxed and regulated systems are working in Colorado and other states .	Argument_for	val
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	5e90aa3b49a1edaf1384e93f77a36d2f	No doubt , those entities will pass a variety of laws in an attempt to deal with the many problems caused by legalization , unless the local laws are struck down by California courts as inconsistent with the underlying initiative , which would be even worse .	Argument_against	train
marijuana legalization	https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	http://web.archive.org/web/20161125162328/https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	c697d27da2f4013790da3b0ec1a4a20a	Supporters say studies are limited and inconclusive .	NoArgument	train
marijuana legalization	https://www.bostonglobe.com/news/nation/2016/09/05/colorado-revolt-against-legalized-marijuana/BkUOeZOThisG7ASJ56xmIM/story.html	http://web.archive.org/web/20161009012759/https://www.bostonglobe.com/news/nation/2016/09/05/colorado-revolt-against-legalized-marijuana/BkUOeZOThisG7ASJ56xmIM/story.html	334380e89d581cdc2e97c39dd07f324a	But when he asked what she was going to do about it , McPheeters , 45 , said it was an epiphany moment .	NoArgument	test
marijuana legalization	http://www.people-press.org/2015/04/14/in-debate-over-legalizing-marijuana-disagreement-over-drugs-dangers/	http://web.archive.org/web/20161206061941/http://www.people-press.org/2015/04/14/in-debate-over-legalizing-marijuana-disagreement-over-drugs-dangers/	cc1cc70d6f9c1af45ce82120d938f751	About a quarter of those who have tried marijuana ( 12 % of the public overall ) say they have used marijuana in the past year .	NoArgument	test
marijuana legalization	http://www.huffingtonpost.com/dr-howard-samuels/legalizing-marijuana_b_4144180.html	http://web.archive.org/web/20160814011111/http://www.huffingtonpost.com/dr-howard-samuels/legalizing-marijuana_b_4144180.html	8fdd9b710447cc8a02a2e3de2bca856d	And , so , conversely , what we are winding up with is a generation of burgeoning adults who have no idea why they have so much anxiety ( when they are n't high ) or why it is practically impossible for them to relate to other people ( unless they 're high ) .	Argument_against	train
marijuana legalization	http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no	080284a90007bebe7b91fe88a063f6d4	It was remarkably successful : Illegal drug use by young adults dropped more than 50 percent .	Argument_for	val
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	8c7152136bcdf51ad802193b5aedf870	When he gets out of prison , his job and college prospects are slammed because of a felony record and/or disruption of school .	Argument_for	train
marijuana legalization	http://www.ibtimes.com/pros-cons-drug-legalization-us-246712	http://web.archive.org/web/20161005205801/http://www.ibtimes.com/pros-cons-drug-legalization-us-246712	9aa48d1f1371b86c19595fc7816d83d3	Other opponents of drug legalization cite health and social concerns .	Argument_against	train
marijuana legalization	http://nyln.org/19-primary-pros-and-cons-of-legalizing-weed	http://web.archive.org/web/20160520233005/http://nyln.org:80/19-primary-pros-and-cons-of-legalizing-weed	a6b7f948b3ab29e24b9371bf69408ca9	For instance , in Colorado , analysts recommend that taxing the drug could raise millions of dollars each year .	Argument_for	test
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	06c56724332db90bcfee31f6e5d335ef	Street justice related to drug disputes would be reduced .	Argument_for	train
marijuana legalization	http://www.webmd.com/a-to-z-guides/video/recreational-marijuana	http://web.archive.org/web/20160912124928/http://www.webmd.com/a-to-z-guides/video/recreational-marijuana	48380db85932e46f2a34e9850b89c308	And like all pioneers , they face a lot of unknowns .	NoArgument	train
marijuana legalization	http://www.balancedpolitics.org/marijuana_legalization.htm	http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm	404b0bd9617fb2e7483ad24a01658be5	The dangers of secondhand cigarette smoke are well-publicized .	Argument_against	val
marijuana legalization	http://www.teenink.com/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana/	http://web.archive.org/web/20160518041046/http://www.teenink.com:80/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana	434b45084d0908247981c6b2e03e3f8b	Marijuana affects teens and their ability to concentrate in school , and drug-using parents will neglect or abuse their children .	Argument_against	train
marijuana legalization	https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	http://web.archive.org/web/20161125162328/https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	5bf7284818d10095cbefc703bc6974ef	Governor John Hickenlooper opposed legalization four years ago , calling it “ reckless , ” but he ’s since changed his tune .	NoArgument	train
marijuana legalization	http://learn.genetics.utah.edu/content/addiction/cannabis/	http://web.archive.org/web/20160518062440/http://learn.genetics.utah.edu:80/content/addiction/cannabis	54e7b682a7982c584bacce3045141cf4	( – ) Difficult to control dose .	Argument_against	train
marijuana legalization	http://medicalmarijuana.procon.org/	http://web.archive.org/web/20161208005909/http://medicalmarijuana.procon.org/	933d365625e2110d0a4d91fbdb586bba	[ Note : We do not provide referrals to or recommendations of marijuana dispensaries , cannabis clubs , physicians , or attorneys although we do reference them on this website . ]	NoArgument	test
marijuana legalization	http://www.teenink.com/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana/	http://web.archive.org/web/20160518041046/http://www.teenink.com:80/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana	4fb2a16c4dc123214c9be8c5d0683730	They also say that it is n’t as dangerous or harmful as alcohol and other drugs .	Argument_for	train
marijuana legalization	http://townhall.com/columnists/johnhawkins/2014/01/21/5-reasons-marijuana-should-remain-illegal-n1782086	http://web.archive.org/web/20160517204705/http://townhall.com:80/columnists/johnhawkins/2014/01/21/5-reasons-marijuana-should-remain-illegal-n1782086	30551f92faef4834cea9b131bab8673a	... I 've been treating cannabis addiction for 20 years .	NoArgument	test
marijuana legalization	https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	http://web.archive.org/web/20161125162328/https://www.bostonglobe.com/metro/2016/10/19/laughable-arguments-against-legalizing-marijuana/QyOXmWg0lzZu4hyFuOSaUM/story.html	eb4312458931cc9d73e41a15a36d4854	I think those benefits outweigh the drawbacks , and I ’m hardly alone .	NoArgument	val
marijuana legalization	http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons	http://web.archive.org/web/20161013192633/http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons	f05e72c872762dfd535dc959e6eb9475	Many arrests that come from these observations are challenged and do n’t pass legal muster .	Argument_for	train
marijuana legalization	http://www.ibtimes.com/pros-cons-drug-legalization-us-246712	http://web.archive.org/web/20161005205801/http://www.ibtimes.com/pros-cons-drug-legalization-us-246712	48ab3c805691411fcac5661d16f226ac	Miron and Waldock estimate that of that $ 41.3 billion in savings , about $ 8.7 billion would result from the legalization of marijuana alone and $ 32.6 billion from the legalization of other drugs , like cocaine and heroin .	Argument_for	train
marijuana legalization	http://www.teenink.com/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana/	http://web.archive.org/web/20160518041046/http://www.teenink.com:80/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana	1f3250b72101da342abbf2c95f11da3d	If drugs are legalized , he and his friends would use drugs casually again .	NoArgument	train
marijuana legalization	https://news.vice.com/story/heres-who-bankrolls-the-fight-against-marijuana-legalization	http://web.archive.org/web/20161027114055/https://news.vice.com/story/heres-who-bankrolls-the-fight-against-marijuana-legalization	bddf662673a6b472d3aca8df6f35285a	In some cases , opponents of pot ballot initiatives claim to support drug policy reform — just not full-blown legalization .	NoArgument	train
marijuana legalization	http://www.washingtontimes.com/news/2016/aug/1/a-case-against-legalizing-marijuana/	http://web.archive.org/web/20160905155600/http://www.washingtontimes.com/news/2016/aug/1/a-case-against-legalizing-marijuana/	53c2bc8f995cf41f9dd279159091fd5b	“ Disrupts ” is medical lingo for shrinks .	NoArgument	test
marijuana legalization	http://www.huffingtonpost.com/2013/10/24/marijuana-legalization_n_4151423.html	http://web.archive.org/web/20160516122914/http://www.huffingtonpost.com:80/2013/10/24/marijuana-legalization_n_4151423.html	7f5510bf255fe8127ad533d5f1d6ba79	Cocaine hooks about 20 percent of its users , and heroin gets 25 percent of its users addicted .	NoArgument	train
marijuana legalization	http://www.newhealthadvisor.com/Pros-and-Cons-of-Weed.html	http://web.archive.org/web/20160511181255/http://www.newhealthadvisor.com:80/Pros-and-Cons-of-Weed.html	ec102f56f7df926e2dcb92199378b47a	Heavy use may also lower your testosterone levels , which in turn will affect your sperm count and quality .	Argument_against	train
marijuana legalization	http://www.debate.org/opinions/should-marijuana-be-legalized	http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized	5fb6580c4464a1643699c3da1008ff71	Babies would die , and no will get old enough to have to waste money on homes after they get too old .	NoArgument	train
marijuana legalization	http://nyln.org/19-primary-pros-and-cons-of-legalizing-weed	http://web.archive.org/web/20160520233005/http://nyln.org:80/19-primary-pros-and-cons-of-legalizing-weed	62acfcb5241b674be01d411bec32d0e1	Even unhealthy items that are legal , such as alcohol and cigarettes , are prohibited from being sold to children .	Argument_for	test
marijuana legalization	https://www.bostonglobe.com/news/nation/2016/09/05/colorado-revolt-against-legalized-marijuana/BkUOeZOThisG7ASJ56xmIM/story.html	http://web.archive.org/web/20161009012759/https://www.bostonglobe.com/news/nation/2016/09/05/colorado-revolt-against-legalized-marijuana/BkUOeZOThisG7ASJ56xmIM/story.html	66f491308a8b6c5a08f064a703be1209	Criminals from everywhere , he said , are attracted to Pueblo because they think it is a good place to grow cannabis .	Argument_against	test
marijuana legalization	http://townhall.com/columnists/johnhawkins/2014/01/21/5-reasons-marijuana-should-remain-illegal-n1782086	http://web.archive.org/web/20160517204705/http://townhall.com:80/columnists/johnhawkins/2014/01/21/5-reasons-marijuana-should-remain-illegal-n1782086	9b4f9c74abf575ab781aeba2e43c3a99	But it has also had the unwanted side effect that Dutch children are frequently exposed to the drug in public areas .	Argument_against	test
