topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
gun control	http://prosandconsofguncontrol.net/	http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/	ce46cf487f092726245cc8ab9504b03b	The oft quoted phrase of , “ If we make guns illegal , only the criminals will have them , ” does have some measure of truth to it .	Argument_against	train
gun control	http://www.1mmagc.org/	http://web.archive.org/web/20161015014836/http://www.1mmagc.org/	21f301fea166c897ce97ea9eefde5646	By Educating all interested individuals on the importance of properly and safely handling firearms .	Argument_for	train
gun control	http://listverse.com/2013/12/12/10-arguments-against-gun-control/	http://web.archive.org/web/20160616054535/https://listverse.com/2013/12/12/10-arguments-against-gun-control/	d344e27b2d0e4c48cc20d7dc4f60a800	For the year 2013 , the city ’s murder count is 374 .	Argument_for	val
gun control	http://gun-control.procon.org/	http://web.archive.org/web/20161107162400/http://gun-control.procon.org/	07b10e87ca3536185dc20be0973abf29	To actually buy a gun , customers have to show proof of honest income , provide references , pass a criminal background check , prove any military duties were completed with honor , and be fingerprinted and photographed .	NoArgument	test
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	bc4ffbd547ea0c06cc40499c24293e25	Just to name a few , many agree that we all should have the right to access clean water , good food , peacefully assemble , speak without fear , practice religion ( as long as others are not affected negatively ) ( and , at least to some of you , maybe even be helped or taken care of when necessary ) .	NoArgument	test
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	38434e9f54b93d9742ebc6f920364f4a	Powerful guns have flooded our streets and criminals have the ability to meet the police with armor-piercing ammo , body armor and assault rifles .	Argument_for	train
gun control	http://www.theatlantic.com/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	http://web.archive.org/web/20160512215933/http://www.theatlantic.com:80/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	dcb46fa8173528c1396137e1400d415b	But for Kopel , the rigor , or laxity , of the permitting process from state to state is not his principal concern , because he believes that in most cases , the government has no right to interfere with an adult ’s decision to buy or carry a weapon .	Argument_against	train
gun control	https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802	http://web.archive.org/web/20161028113301/https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802	d80b780f567fd4b15671d459df7028f0	By John T. Knight on August 3 , 2016 Format : Hardcover Verified Purchase John Lott knocks this one out of the park .	NoArgument	train
gun control	http://navajocodetalkers.org/9-principal-pros-and-cons-of-gun-control/	http://web.archive.org/web/20160506123220/http://navajocodetalkers.org:80/9-principal-pros-and-cons-of-gun-control/	76c21e4d0262d3d20d84feecc249a3e9	If a criminal knows that a person has a gun , they are much less likely to attempt a crime .	Argument_for	train
gun control	http://www.salon.com/2015/11/20/12_bullet_proof_responses_to_irrational_pro_gun_arguments/	http://web.archive.org/web/20160313000038/http://www.salon.com:80/2015/11/20/12_bullet_proof_responses_to_irrational_pro_gun_arguments/	2d43f447c22542b9627c830e75707acd	Season 2 , which features storylines from Trunk Music , The Drop and The Last Coyote premieres March 11th on Amazon Prime Video .	NoArgument	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	ba8b87cf1fb3dd14f6e0633111775e48	My bet is that you ca n’t .	NoArgument	test
gun control	http://prospect.org/article/ten-arguments-gun-advocates-make-and-why-theyre-wrong	http://web.archive.org/web/20161021062241/http://prospect.org/article/ten-arguments-gun-advocates-make-and-why-theyre-wrong	396e2a79749c888e0131ad95b3b2a92c	If only everybody around was armed , an ordinary civilian could take out a mass killer before he got too far .	Argument_against	train
gun control	https://www.theguardian.com/us-news/2016/jul/04/gays-against-guns-stricter-gun-control-congress-bill-new-york	http://web.archive.org/web/20160924000811/https://www.theguardian.com/us-news/2016/jul/04/gays-against-guns-stricter-gun-control-congress-bill-new-york	c06baf2e6e6888238b4761985ed0c8f8	“ Something has to be done because need to be able to go out and have fun without being afraid , ” Billings said .	Argument_for	train
gun control	https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802	http://web.archive.org/web/20161028113301/https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802	013f7d8089956ce2b86f8384d803c1c5	You say you just finished a book on the Iraq war .	NoArgument	train
gun control	http://www.enkivillage.com/the-best-arguments-for-gun-control.html	http://web.archive.org/web/20161010200322/http://www.enkivillage.com/the-best-arguments-for-gun-control.html	a702db03f3f88e820e7ff36bdb75205f	Joined this site so I can share my articles with people .	NoArgument	train
gun control	http://gun-control.procon.org/	http://web.archive.org/web/20161107162400/http://gun-control.procon.org/	ae3e12fb45cc98c062b6cad9e4dded21	Lithuania has one of the world 's lowest gun ownership rates ( 0.7 guns per 100 people ) but its suicide rate ( by any method ) was 45.06 per 100,000 people in 1999 , the highest suicide rate among 71 countries with available information .	Argument_against	test
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	39f968b89159011912eb4dd19b9e6de7	You misread what I said it that section .	NoArgument	test
gun control	http://reason.com/archives/2013/07/18/why-second-amendment-supporters-are-righ	http://web.archive.org/web/20160508032850/http://reason.com:80/archives/2013/07/18/why-second-amendment-supporters-are-righ	9fa3bf5399c4e72ec37373326e4a0978	I would n't worry too much about them .	NoArgument	train
gun control	http://concealedguns.procon.org/	http://web.archive.org/web/20161107160654/http://concealedguns.procon.org/	13a9e4a48af50625377828c8d1b6e326	The Christian Science Monitor reported that " the number of incidents in which concealed-gun carriers kill innocent people is a fraction of 1 percent of all gun-related homicides . "	Argument_for	train
gun control	http://gun-control.procon.org/	http://web.archive.org/web/20161107162400/http://gun-control.procon.org/	015faf3574479a2be56fd02c803f8058	Japan has a low gun ownership rate at 0.6 guns per 100 people and a high suicide rate of 18.41 suicides per 100,000 people in 1997 ( ranking it 11 out of 71 countries ) .	NoArgument	test
gun control	http://www.newyorker.com/news/daily-comment/six-snowballs-thrown-in-the-gun-control-debate-gopnik	http://web.archive.org/web/20160421021353/http://www.newyorker.com:80/news/daily-comment/six-snowballs-thrown-in-the-gun-control-debate-gopnik?	0bb84017ea916d12f819d1c1122da268	This was , as it happens , exactly the argument of slave owners of 1861 , well answered by Lincoln , and then by Grant .	NoArgument	train
gun control	http://reason.com/archives/2013/07/18/why-second-amendment-supporters-are-righ	http://web.archive.org/web/20160508032850/http://reason.com:80/archives/2013/07/18/why-second-amendment-supporters-are-righ	21de7305abb33a39fc2c9abd9688a9b3	Each dollar it prints devalues every other dollar in circulation , portending rampant inflation .	NoArgument	train
gun control	http://prospect.org/article/ten-arguments-gun-advocates-make-and-why-theyre-wrong	http://web.archive.org/web/20161021062241/http://prospect.org/article/ten-arguments-gun-advocates-make-and-why-theyre-wrong	54806144ab0795f1ac223288d4376c77	The Constitution says I have a right to own guns .	Argument_against	train
gun control	http://gun-control.procon.org/	http://web.archive.org/web/20161107162400/http://gun-control.procon.org/	eee2261c7ab5ae90aa0d874a8933be29	When high-capacity magazines were used in mass shootings , the death rate rose 63 % and the injury rate rose 156 % .	Argument_for	test
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	652ab2bb1de3b07b7a0c67490b9891f3	Ultimately , those who promote this argument are just illustrating the need for federal action on the gun problem in the United States .	NoArgument	test
gun control	http://listverse.com/2013/04/21/10-arguments-for-gun-control/	http://web.archive.org/web/20160930051227/http://listverse.com/2013/04/21/10-arguments-for-gun-control/	4121997547cdd56fc9a8aecacef5df7b	In other words , people did n’t switch to machetes or poison so much as they stopped killing altogether .	Argument_for	train
gun control	http://www.theatlantic.com/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	http://web.archive.org/web/20160512215933/http://www.theatlantic.com:80/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	49dcb70caf42f0404f5b86a6d31651da	Gross believes that closing the gun-show loophole would be both extremely effective and a politically moderate and achievable goal .	Argument_for	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	3e6f079a018f15348105048c147a2f42	Violent video games are a fact of life across the developed world and the idea that we will change the levels of violence within our society by altering our media consumption will only lead us to focusing on the wrong thing .	NoArgument	test
gun control	http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	http://web.archive.org/web/20160622140159/http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	597405a782bb640d2423f6a324a42dce	The argument for gun control is , essentially : human life is valuable , killing humans is wrong , guns kill humans , so , limit access to guns to protect human life .	Argument_for	train
gun control	http://www.thefinancialword.com/10-arguments-for-and-against-gun-control/	http://web.archive.org/web/20160331104550/http://www.thefinancialword.com:80/10-arguments-for-and-against-gun-control/	f3395eb75a2096be87ceef5f41a04b10	Here are ten of the most frequently discussed arguments on both sides of the issue .	NoArgument	test
gun control	http://www.nytimes.com/2016/02/28/opinion/sunday/republican-candidates-deeply-entrenched-against-gun-controls.html	http://web.archive.org/web/20160302161147/http://www.nytimes.com:80/2016/02/28/opinion/sunday/republican-candidates-deeply-entrenched-against-gun-controls.html	eaa7b4ff5ebb1c7a36fa55ab286cddc1	“ We define gun control real simple — that ’s hitting what you aim at , ” Senator Ted Cruz says with a grin as the industry ’s concealed-carry campaign to arm more and more Americans advances from barrooms to college campuses .	Argument_for	train
gun control	http://prospect.org/article/ten-arguments-gun-advocates-make-and-why-theyre-wrong	http://web.archive.org/web/20161021062241/http://prospect.org/article/ten-arguments-gun-advocates-make-and-why-theyre-wrong	8079d494bb140401f0237e8204d25f52	Guns are a part of American culture .	Argument_against	train
gun control	http://2016election.procon.org/view.answers.election.php?questionID=002023	http://web.archive.org/web/20161015162943/http://2016election.procon.org/view.answers.election.php?questionID=002023	b6c06f9ef7f435975cc49fc8b7f671db	Gun control laws only restrict access to responsible gun ownership .	Argument_against	train
gun control	http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	http://web.archive.org/web/20160622140159/http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	b72be1681d70480ed697617fd1bbf326	In the end , there is a better , more reasonable solution .	Argument_against	train
gun control	http://www.studentofthegun.com/blog/2015/10/smashing-the-gun-control-argument-in-3-easy-steps/	http://web.archive.org/web/20160928020527/http://www.studentofthegun.com/blog/2015/10/smashing-the-gun-control-argument-in-3-easy-steps/	ca919aa3e5539d150c1c6a099382b284	Does the tool used for self-defense have any bearing on whether or not the defense was justified ?	NoArgument	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	3379adb67ed3e363d62aff51ab5b8809	It is the boundary which truly makes other rights possible .	NoArgument	test
gun control	http://reason.com/archives/2013/07/18/why-second-amendment-supporters-are-righ	http://web.archive.org/web/20160508032850/http://reason.com:80/archives/2013/07/18/why-second-amendment-supporters-are-righ	17d0ed06876cbf11d07194af768d62f2	As the years passed , it became apparent that this was going nowhere ; a different first “ slice ” would have to be found .	NoArgument	val
gun control	http://www.enkivillage.com/the-best-arguments-for-gun-control.html	http://web.archive.org/web/20161010200322/http://www.enkivillage.com/the-best-arguments-for-gun-control.html	b3add22e7764ac3263e8afdecc3f43f2	In these days and times , a lot of us do not feel safe in our own homes or offices .	NoArgument	train
gun control	http://gun-control.procon.org/view.resource.php?resourceID=006436	http://web.archive.org/web/20160508100635/http://gun-control.procon.org:80/view.resource.php?resourceID=006436	1c3695abdb2a51f26773c664344a51b3	The first time the Court upheld an individual rights interpretation ( that individuals have a Constitutional right to own a gun regardless of militia service ) of the Second Amendment was the June 26 , 2008 US Supreme Court ruling in DC v. Heller .	Argument_for	train
gun control	http://www.nytimes.com/2016/02/28/opinion/sunday/republican-candidates-deeply-entrenched-against-gun-controls.html	http://web.archive.org/web/20160302161147/http://www.nytimes.com:80/2016/02/28/opinion/sunday/republican-candidates-deeply-entrenched-against-gun-controls.html	092a99d6ab4a13144ea3f8c8f06c0f6a	“ It ’s become clear that no mass shooting , no matter how big or bloody , will inspire Republicans to put children and innocent Americans over the interests of the N.R.A. , ” he said in endorsing President Obama ’s gun proposals .	Argument_for	train
gun control	http://reason.com/archives/2013/07/18/why-second-amendment-supporters-are-righ	http://web.archive.org/web/20160508032850/http://reason.com:80/archives/2013/07/18/why-second-amendment-supporters-are-righ	a45143b2e8ec83d3da301585235d88d0	Even if a part of me wanted to , I never did .	NoArgument	val
gun control	http://prosandconsofguncontrol.net/	http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/	0d5c760e051ad611a3753a8f7a6d8ded	Popular statistics that are used during the debate for the pros and cons of gun control can include the number of violent incidents related to guns , the number of mass shootings , the number of people who own guns , the number of deaths related to guns , and people ’s opinion on gun safety .	NoArgument	train
gun control	http://reason.com/archives/2013/07/18/why-second-amendment-supporters-are-righ	http://web.archive.org/web/20160508032850/http://reason.com:80/archives/2013/07/18/why-second-amendment-supporters-are-righ	ab5536566bcb5eb728d45ea70add95a1	This ammunition ( hollow point ) may only be used to kill Americans - and DHS has ordered enough to shoot every American five times .	Argument_for	train
gun control	http://gun-control.procon.org/	http://web.archive.org/web/20161107162400/http://gun-control.procon.org/	ce0973b7b23503358363f2d39951ede6	Our amazing community consists of 2,461 elementary and middle schools ( 29.4 % ) , 4,160 high schools ( 49.7 % ) , and 1,748 colleges and universities ( 20.9 % ) in all 50 states and 87 countries .	NoArgument	test
gun control	http://prosandconsofguncontrol.net/	http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/	8ac7cca684535ef04231d81b73695861	The first side would argue that the Constitution has made it clear how this country should handle guns and its gun owners .	Argument_against	train
gun control	http://reason.com/archives/2013/07/18/why-second-amendment-supporters-are-righ	http://web.archive.org/web/20160508032850/http://reason.com:80/archives/2013/07/18/why-second-amendment-supporters-are-righ	f9bf37808a2dc9abdd43a162725e4232	Such acceptance and compliance , however , WILL NEVER HAPPEN in this country because HISTORY HAS SHOWN THAT GUN REGISTRATION ALWAYS LEADS TO GUN CONFISCATION .	Argument_against	train
gun control	https://www.theguardian.com/us-news/2016/jul/04/gays-against-guns-stricter-gun-control-congress-bill-new-york	http://web.archive.org/web/20160924000811/https://www.theguardian.com/us-news/2016/jul/04/gays-against-guns-stricter-gun-control-congress-bill-new-york	1be2dc1adbaef257b593fded03544c63	Zeldin was out at several other Fourth of July events in the district on Monday , said his communications director , Jennifer DiSiena , in an email .	NoArgument	train
gun control	http://prosandconsofguncontrol.net/	http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/	b11ffaec59dcb5e6a3012d97c81f0eaa	For this reason , to decide where they stand on the issue , people first have to develop a sort of framework that they can use to determine what they believe is right and what they believe is wrong .	NoArgument	train
gun control	https://www.theguardian.com/us-news/2016/jul/04/gays-against-guns-stricter-gun-control-congress-bill-new-york	http://web.archive.org/web/20160924000811/https://www.theguardian.com/us-news/2016/jul/04/gays-against-guns-stricter-gun-control-congress-bill-new-york	9df76836d8f8d35946b0906ca09c4dce	While canvassing the parade route , Weise added , he encountered several of his customers whom he knew to be proud gun owners .	NoArgument	train
gun control	https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802	http://web.archive.org/web/20161028113301/https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802	e3c962c0618abe7631a5bc08819a22e7	Let me emphasize : while very detailed and full of useful data , it is a lively read unlike many scholarly works that others have published .	NoArgument	train
gun control	http://www.studentofthegun.com/blog/2015/10/smashing-the-gun-control-argument-in-3-easy-steps/	http://web.archive.org/web/20160928020527/http://www.studentofthegun.com/blog/2015/10/smashing-the-gun-control-argument-in-3-easy-steps/	12c7d8e81dc47efe94609f6f241ed672	To state that a creature , who is willing to violate Malum In Se through the act of murder , robbery , rape , etc. , will be dissuaded from using a firearm during the aforementioned acts by a new Malum Prohibitum statute is the height of childish naivete and blind , emotionally driven foolishness .	Argument_against	train
gun control	http://www.newyorker.com/news/daily-comment/six-snowballs-thrown-in-the-gun-control-debate-gopnik	http://web.archive.org/web/20160421021353/http://www.newyorker.com:80/news/daily-comment/six-snowballs-thrown-in-the-gun-control-debate-gopnik?	e8b809996f114dcf23431eeac2bf24ef	What was so beautiful about this demonstration was that it did not even depend on a snowball made out of season , one packed and tossed , say , in September or April — this was a mid-winter snowball , and it still refuted global warming , for once and all .	NoArgument	train
gun control	http://www.newyorker.com/news/daily-comment/six-snowballs-thrown-in-the-gun-control-debate-gopnik	http://web.archive.org/web/20160421021353/http://www.newyorker.com:80/news/daily-comment/six-snowballs-thrown-in-the-gun-control-debate-gopnik?	653ae3dbc56b86c7d3fd4be23205be46	Justice John Paul Stevens , appointed by a Republican President , in a dissent joined by three other justices , rightly found this view astounding and radical , writing that the Constitution speaks only to gun ownership within the context of a militia .	NoArgument	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	78df173ec1a826878b1d7fc392edbbe3	I also do NOT believe that the entertainment media is solidly linked to violence .	NoArgument	test
gun control	http://www.nytimes.com/interactive/2015/10/07/us/gun-control-explained.html	http://web.archive.org/web/20161006200011/http://www.nytimes.com/interactive/2015/10/07/us/gun-control-explained.html	859b9f21b7c9f97a68bff086605847ad	What are the arguments against gun control ?	NoArgument	train
gun control	http://www.theatlantic.com/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	http://web.archive.org/web/20160512215933/http://www.theatlantic.com:80/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	78c14c6772b4b446e7d4b9b7d290ab32	His left fist was an astonishment .	NoArgument	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	d1f5e5fa0a6c10d92b4b4daedde801d3	Thus everyone must be deprived of these evil devices , including the Secret Service agents who protect President Obama and guard his children at school .	Argument_against	train
gun control	http://www.clearpictureonline.com/SO-Gun%20Control.html	http://web.archive.org/web/20160501095126/http://www.clearpictureonline.com:80/SO-Gun%20Control.html	3882870caf304c22b3d4a08ce259abd8	We as a society would be better off if they had less access to guns .	Argument_for	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	a40b3777dafe900c4c553ade8ae35ba2	Mandating the registration of the mentally ill while prohibiting the registration of dangerous weapons is simply hypocritical and indicative of a person who is willing to sacrifice the freedom of others to gain a little more personal convenience .	Argument_against	test
gun control	http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	http://web.archive.org/web/20160622140159/http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	94c3c48ff038eb04be31963d3634c4c0	The second problem is the contradiction of solutions .	NoArgument	train
gun control	http://time.com/4100408/a-criminologists-case-against-gun-control/	http://web.archive.org/web/20161027021018/http://time.com/4100408/a-criminologists-case-against-gun-control/	a87c3cf4af9e597202ff54e0f1c50b7f	The U.K. has gone the farthest in restricting the private ownership of guns .	NoArgument	test
gun control	http://navajocodetalkers.org/9-principal-pros-and-cons-of-gun-control/	http://web.archive.org/web/20160506123220/http://navajocodetalkers.org:80/9-principal-pros-and-cons-of-gun-control/	9c64c9e07f9e30ae3a75384b23b83e6a	Having to jump through a bunch of hoops will likely deter anyone looking to obtain a weapon to commit a crime .	Argument_for	val
gun control	http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	http://web.archive.org/web/20160622140159/http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/	a8b673ad698df61275b157c51250a7ef	As Jesus said , it is not what is put into the mouth that defiles a man , but what comes out of the heart .	NoArgument	train
gun control	http://www.newsmax.com/FastFeatures/gun-control-pros-and-cons/2014/09/28/id/597212/	http://web.archive.org/web/20160507214221/http://www.newsmax.com:80/FastFeatures/gun-control-pros-and-cons/2014/09/28/id/597212/	d2f04e18096e53a75f5e17b34aae4cda	The group says stronger laws are the answer to protecting children .	Argument_for	test
gun control	http://time.com/4100408/a-criminologists-case-against-gun-control/	http://web.archive.org/web/20161027021018/http://time.com/4100408/a-criminologists-case-against-gun-control/	a64295c91c7de05cfc4986aec5dd9547	People should also be aware that most gun-related deaths are suicides , not murders .	Argument_against	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	0c9fe7b260217229da2e60418443cf84	What are you going to do when someone breaks into your home ?	Argument_against	test
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	eb448ecd191c205731d27c5697de26bc	“ Legitimate use of violence can only be that which is required in self-defense . ”	NoArgument	test
gun control	http://www.theatlantic.com/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	http://web.archive.org/web/20160512215933/http://www.theatlantic.com:80/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/	3b1c6ff0c2748908c7bd7a6b62f65323	After the Aurora shooting , gun-control activists who expected politicians to rise up in outrage were quickly disappointed .	NoArgument	train
gun control	http://prosandconsofguncontrol.net/	http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/	a7b8fc5d00f0636e65f4f83a6960caa1	The word statistic derives from the word “ state ” because the principles behind the theory were originally developed by the French mathematician Quetelet to keep track of all of the important facts about the state , both on a sociological and economic level .	NoArgument	train
gun control	https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/	15176564f5506cbd8c058a941a5e5326	The United States government is the most powerful entity on the planet ; they do n’t just have guns , but also tanks , jets , satellites , and nuclear weapons .	NoArgument	test
gun control	http://listverse.com/2013/04/21/10-arguments-for-gun-control/	http://web.archive.org/web/20160930051227/http://listverse.com/2013/04/21/10-arguments-for-gun-control/	f319438b5b23cef08afe755dc4db6ee2	In other words , it happened a single time in thirty years .	NoArgument	test
gun control	http://reason.com/archives/2013/07/18/why-second-amendment-supporters-are-righ	http://web.archive.org/web/20160508032850/http://reason.com:80/archives/2013/07/18/why-second-amendment-supporters-are-righ	c7a927048a898c7a34a0dffb9f1afc7e	A little longer and he would 've died .	NoArgument	train
gun control	http://www.debate.org/opinions/what-are-the-pros-yes-and-cons-no-of-gun-control	http://web.archive.org/web/20160429233639/http://www.debate.org:80/opinions/what-are-the-pros-yes-and-cons-no-of-gun-control	91c2bd02f5c6722eb3fcc0d3a0298647	How many people does it have to affect before we make changes in the way our laws are made ?	NoArgument	train
