topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	d2c39485d7854efc07efd93df4aa8914	Deborah Anne Driscoll , MD , Professor of Obstetrics and Gynecology at the University of Pennsylvania , said " many couples ... do n’t have the resources , do n’t have the emotional stamina , do n’t have the family support [ to raise a child with Down syndrome ] .	NoArgument	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	2fb659d10d2e266d8f9c29795ba093a9	Studies by the American Psychological Association ( APA ) , the Academy of Medical Royal Colleges ( AMRC ) , and researchers at Johns Hopkins Bloomberg School of Public Health all concluded that purported links between abortion and mental health problems are unfounded .	NoArgument	train
death penalty	http://www.deathpenalty.org/article.php?id=56	http://web.archive.org/web/20160430173645/http://deathpenalty.org:80/article.php?id=56	cfa4c2655246a6194d8127fc85daecac	MVFHR also plans to deliver the report to the United Nations High Commissioner on Human Rights and request that that office undertake further study of the impact of executions on surviving families .	NoArgument	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	c6a1899ded5a2a3bf94e6fda93405fc2	All 51 were sentenced to death .	NoArgument	train
death penalty	http://abcnews.go.com/US/scotus-hears-arguments-death-penalty-case/story?id=42593009	http://web.archive.org/web/20161105162329/http://abcnews.go.com/US/scotus-hears-arguments-death-penalty-case/story?id=42593009	43ba048e1238a69ed89f313c8bcce72a	Buck ’s attorney , Christina Swarns , told the Justices today that “ Duane Buck was condemned to death after his own court-appointed trial attorneys knowingly introduced an expert opinion that he was more likely to commit criminal acts of violence in the future because he is black .	Argument_against	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	9b3671c80e44ea81bcd683a32a683b03	I am aware of the very recent , post 1950 , efforts by some Christian groups to oppose the death penalty , efforts which are dwarfed by the scholarship from the time of Jesus through today , as I detailed .	Argument_against	train
death penalty	http://www.capitalpunishmentuk.org/thoughts.html	http://web.archive.org/web/20160423195505/http://www.capitalpunishmentuk.org:80/thoughts.html	c98a5645efdfeeb0dd1416fb59167ff8	There has been a general trend to a more punitive society , ( e.g. the " three strikes and your out " law ) over this period and cities such as New York claim great success in reducing crime rates through the use of " zero tolerance " policing policies .	Argument_for	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	5c508062caf7fe59e89c5dced9e62a14	Albert Camus , an opponent of capital punishment , said : " We know enough to say that this or that major criminal deserves hard labor for life .	Argument_against	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	db4334f954f40ff8a99c9556c0b5726f	As a result of the lack of women putting their children up for adoption , the number of US infant adoptions dropped from about 90,000 in 1971 to 18,000 in 2007 .	NoArgument	train
death penalty	http://deathpenaltyinfo.org/national-polls-and-studies	http://web.archive.org/web/20161020061844/http://www.deathpenaltyinfo.org/national-polls-and-studies	b0077f0bc1b9d2086f4398cbe957c928	The Gallup Poll 's most recent survey was conducted from June 4-24 , 2007 , and included interviews with 2,388 adults nationwide .	NoArgument	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	8d6c74b18dfb6a9a3b7887ed78353f70	Paradoxically , the cost of capital punishment takes away funds that could be used to enhance public safety .	Argument_against	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	a0bb1d487d6f32d924a94ac92bc13791	While it does not explicitly prohibit capital punishment , the treaty does forbid the intentional infliction of pain .	Argument_against	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	8ec791997b7c8116a15368dd2f3ba6f7	It is unusual because only the United States of all the western industrialized nations engages in this punishment .	Argument_against	val
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	f24206b77e15534f34d0cca2ea34eea6	When a Richard Speck or Charles Manson or Steven Judy emerges , there is a tendency to say , " That one really deserves to die . "	NoArgument	train
death penalty	http://news.wjct.org/post/advocates-debate-pros-cons-floridas-death-penalty	http://web.archive.org/web/20160624211032/http://news.wjct.org/post/advocates-debate-pros-cons-floridas-death-penalty	cdbae2e0b2335ee6bed4c11296ad1ec2	“ We do n’t trust the government to deliver mail or launch a healthcare website , so why would we trust them with life and death decisions ? ”	Argument_against	train
death penalty	http://deathpenaltycurriculum.org/student/c/about/arguments/arguments.PDF	http://web.archive.org/web/20160319233007if_/http://deathpenaltycurriculum.org/student/c/about/arguments/arguments.PDF	3d1cf52b9b5607715b5345b3c282b74e	The fact that some states or countries which do not use the death penalty have lower murder rates than jurisdictions which do is not evidence of the failure of deterrence .	Argument_for	train
death penalty	http://usliberals.about.com/od/deathpenalty/i/DeathPenalty_2.htm	http://web.archive.org/web/20160801180757/http://usliberals.about.com/od/deathpenalty/i/DeathPenalty_2.htm	5cd71fefd02126ea0fa76906c9b3569c	His appeals were vociferously supported with more than 4,000 letters from the likes of Nobel Peace Prize recipients former President Jimmy Carter and Archbishop Desmond Tutu , and the Vatican .	Argument_against	train
death penalty	http://listverse.com/2013/06/01/5-arguments-for-and-against-the-death-penalty/	http://web.archive.org/web/20160807212122/http://listverse.com/2013/06/01/5-arguments-for-and-against-the-death-penalty/	578386c335de0a5f70ffcd0418998ffd	What is life like for Zacarias Moussaoui , the member of the September 11 hijacking teams who got caught a month before the attack ?	NoArgument	test
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	cfeda19d012c844829ef61e3dcfc5360	They share in both .	NoArgument	train
death penalty	http://www.pbs.org/wgbh/pages/frontline/angel/procon/greenbergarticle.html	http://web.archive.org/web/20160506190902/http://www.pbs.org:80/wgbh/pages/frontline/angel/procon/greenbergarticle.html	41b92c99c3eca6afe504f963a4c0640a	Spenkelink 's name was misspelled by many of he courts that considered his case .	NoArgument	train
death penalty	http://www.balancedpolitics.org/death_penalty.htm	http://web.archive.org/web/20160510041304/http://www.balancedpolitics.org:80/death_penalty.htm	87f75303b8e81ace60127dad13ea9c87	Second of all , thousands of attorneys have made their personal crusade in life the stomping out of the death penalty .	Argument_against	test
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	d0a31ca9e93478a9d603d22d200462b2	Supreme Court Justice Sandra Day O'Connor wrote in the 1992 decision in Planned Parenthood v. Casey , " The ability of women to participate equally in the economic and social life of the Nation has been facilitated by their ability to control their reproductive lives .	NoArgument	train
death penalty	http://www.huffingtonpost.com/radley-balko/death-penalty-support-america_b_984931.html	http://web.archive.org/web/20160324230946/http://www.huffingtonpost.com/radley-balko/death-penalty-support-america_b_984931.html	cda6ee316823d5a5c9ff232bef42a000	Adhering to protocols like ensuring the specified number of guards walk the condemned man from his cell to the death chamber , that his last meal is delivered promptly at 6 p.m. , or that he 's clean-shaven for his execution seem farcical when states have tried to execute a man whose court-appointed attorney slept through the trial , or whose prosecutor and judge did n't disclose that they 'd had an affair , or whose DNA was not compared to that found at the crime scene .	Argument_against	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	628e265221913172f4559c7f77c5296d	The defects in death-penalty laws , conceded by the Supreme Court in the early 1970s , have not been appreciably altered by the shift from unrestrained discretion to " guided discretion . "	NoArgument	test
death penalty	http://www.prnewswire.com/news-releases/should-tsarnaev-get-the-death-penalty--proconorg-website-examines-pro-and-con-arguments-300067465.html	http://web.archive.org/web/20150911194826/http://www.prnewswire.com/news-releases/should-tsarnaev-get-the-death-penalty--proconorg-website-examines-pro-and-con-arguments-300067465.html	9c4a2d17996841b5923554d7bcec8027	Information is presented on 52 different ProCon.org issue websites in subjects ranging from alternative energy , gay marriage , and medical marijuana to the death penalty , immigration , and physician-assisted suicide .	NoArgument	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	2db01432107827cc3ed4000f94e603fe	Many murder victims do not support state-sponsored violence to avenge the death of their loved one .	Argument_against	train
death penalty	http://www.pbs.org/wgbh/pages/frontline/angel/procon/greenbergarticle.html	http://web.archive.org/web/20160506190902/http://www.pbs.org:80/wgbh/pages/frontline/angel/procon/greenbergarticle.html	84fbfcc10fec0a25a997967df4bf8891	If there were a different kind of system of death penalty administration in this country , or even a reasonable possibility that one might emerge , we could debate its implications .	NoArgument	train
death penalty	http://news.wjct.org/post/advocates-debate-pros-cons-floridas-death-penalty	http://web.archive.org/web/20160624211032/http://news.wjct.org/post/advocates-debate-pros-cons-floridas-death-penalty	fefbee94c8f6a436fa1244c1caf3933e	She says a better use of the money would be to solve cold cases or given to victims ’ families .	NoArgument	train
death penalty	https://www.biblebelievers.com/jmelton/punish.html	http://web.archive.org/web/20161015100003/http://biblebelievers.com/jmelton/punish.html	81bfbff0f29d4beed17e3ea11b5aaecb	The salvation of your soul is entirely a spiritual matter .	NoArgument	train
death penalty	https://www.amnesty.org.au/5-reasons-some-people-think-the-world-needs-the-death-penalty/	http://web.archive.org/web/20161017012626/https://www.amnesty.org.au/5-reasons-some-people-think-the-world-needs-the-death-penalty/	64a2b58a0620ef95a62299b0560ff4e5	Yes , that ’s right – the amount of time and money spent on taking a person ’s life is greater than keeping them in prison .	Argument_against	train
death penalty	http://www.capitalpunishmentuk.org/thoughts.html	http://web.archive.org/web/20160423195505/http://www.capitalpunishmentuk.org:80/thoughts.html	fe22320906737611a4533e8c3f3ab29e	What are the realistic alternatives to the death penalty ?	NoArgument	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	2e2b019af0401b69f9c5cc2d29facf7c	A 1993 fertility investigation of 10,767 women by the Joint Royal College of General Practitioners and the Royal College of Obstetricians and Gynecologists found that women who had at least two abortions experienced the same future fertility as those who had at least two natural pregnancies .	NoArgument	train
death penalty	http://www.prodeathpenalty.com/ornellaspaper.htm	http://web.archive.org/web/20160509202800/http://www.prodeathpenalty.com:80/ornellaspaper.htm	ac929bce8f511d35633e697ec3b664d2	Some are knifed , shot , or assaulted ( Internet ) .	NoArgument	test
death penalty	http://www.scotusblog.com/2016/09/argument-preview-justices-to-consider-role-of-racial-bias-in-death-penalty-case/	http://web.archive.org/web/20160929144908/http://www.scotusblog.com/2016/09/argument-preview-justices-to-consider-role-of-racial-bias-in-death-penalty-case/	0b3b2d6cc200fbfae07778a23971b4a2	He also suggests that the denial of his application for a certificate of appealability reflects an overly parsimonious approach by the 5th Circuit to certificates of appealability more generally : Other courts of appeals , he observes , have granted the certificates at far higher rates in death penalty cases .	NoArgument	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	6e0fbf86e4fe5816f055d1c86a8ece2f	He remarked that followers of Christ , “ the staggering victim of a judicial error , ” should hesitate to execute anyone else .	Argument_against	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	96f246f46d94744119819100639eeae4	As it is , now , the option of the condemned , in some few states , is to chose their method of executions , which also makes it near moot , as it is their choice .	NoArgument	train
death penalty	http://deathpenaltycurriculum.org/student/c/about/arguments/arguments.PDF	http://web.archive.org/web/20160319233007if_/http://deathpenaltycurriculum.org/student/c/about/arguments/arguments.PDF	5eb7a1ce67e2fe64d3b96824224f580b	No one expects the prosecutor to pursue every possible offense or punishment , nor do we expect the same sentence to be imposed jus t because two crimes appear similar .	NoArgument	test
death penalty	http://www.pbs.org/wgbh/pages/frontline/angel/procon/greenbergarticle.html	http://web.archive.org/web/20160506190902/http://www.pbs.org:80/wgbh/pages/frontline/angel/procon/greenbergarticle.html	746dcc3f20844870ccd819ace0887d07	Moreover , it has been employed almost exclusively in a few formerly slave-holding states , and there it has been used almost exclusively against killers of whites , not blacks , and never against white killers of blacks .	Argument_against	train
death penalty	http://www.balancedpolitics.org/death_penalty.htm	http://web.archive.org/web/20160510041304/http://www.balancedpolitics.org:80/death_penalty.htm	06381690615b5161a680539bb832b04f	We as a society have to move away from the " eye for an eye " revenge mentality if civilization is to advance .	Argument_against	test
death penalty	http://studentabolition.org/	http://web.archive.org/web/20161007055233/http://studentabolition.org/	5719763ffbc9c507d23904183cf5f793	“ I went in an innocent man and I came out an innocent man , ” said Brown .	Argument_against	train
death penalty	http://www.nytimes.com/2016/08/03/us/dylann-roof-death-penalty.html	http://web.archive.org/web/20160816171147/http://www.nytimes.com/2016/08/03/us/dylann-roof-death-penalty.html	4b9de4ab0a974fe57177a7a8b402749a	Some relatives of the victims publicly forgave him during an emotional hearing two days after the massacre .	NoArgument	val
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	db84b03d58c9e9fe617520633541f6b7	Again , we should explore the late Chief Justice Warren Burger 's idea of making prisons into " factories with fences .	NoArgument	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	8efc139135cb151d9d4b9444401a222a	Governments worldwide have often attempted to justify their lethal fury by extolling the purported benefits that such killing would bring to the rest of society .	Argument_against	train
death penalty	http://deathpenaltyinfo.org/national-polls-and-studies	http://web.archive.org/web/20161020061844/http://www.deathpenaltyinfo.org/national-polls-and-studies	9b36ebdbd973a55a91877f58f7e64da6	The poll also found that of Christians who do support the death penalty , 60 % do so because of biblical teachings .	NoArgument	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	07ce427025e92b1e95c308ac3cf42b17	" Around 18 years after abortion was legalized , crime rates began to drop abruptly , and crime rates dropped earlier in states that allowed abortion earlier .	NoArgument	train
death penalty	http://deathpenaltyinfo.org/national-polls-and-studies	http://web.archive.org/web/20161020061844/http://www.deathpenaltyinfo.org/national-polls-and-studies	bdf08272e85958dc4c86983d218e8873	The poll sample included 1,000 adults nationwide and the margin of error was +3.1 % .	NoArgument	train
death penalty	http://civilliberty.about.com/od/capitalpunishment/tp/Arguments-for-Death-Penalty.htm	http://web.archive.org/web/20161012105401/http://civilliberty.about.com/od/capitalpunishment/tp/Arguments-for-Death-Penalty.htm	37fe12549721f2b078bfc80f7c6e5079	The State of California could reduce expenses by $ 1 billion over the next five years by abolishing capital punishment and commuting death row sentences to life imprisonment without parole .	Argument_against	train
death penalty	http://www.deathpenalty.org/article.php?id=56	http://web.archive.org/web/20160430173645/http://deathpenalty.org:80/article.php?id=56	d0f01bb6087f4cb08a67ed3673a96b69	They recount their tragedies and their struggles to heal as a way of opening dialogue on the death penalty in schools , colleges , churches and other venues .	NoArgument	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	b62be1225aa8744490c499a6030e898a	A murder trial normally takes much longer when the death penalty is at issue than when it is not .	Argument_against	train
death penalty	http://www.capitalpunishmentuk.org/thoughts.html	http://web.archive.org/web/20160423195505/http://www.capitalpunishmentuk.org:80/thoughts.html	98d888cc1f9da900b41297087fb8d206	Let us examine the merits of both the pro and anti arguments .	NoArgument	train
death penalty	http://abcnews.go.com/US/scotus-hears-arguments-death-penalty-case/story?id=42593009	http://web.archive.org/web/20161105162329/http://abcnews.go.com/US/scotus-hears-arguments-death-penalty-case/story?id=42593009	ac2a81976a6a467c2ad4b03ed5a85532	“ It could have been a substantial factor . ”	NoArgument	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	a80e68c446f797404d8684b76601cf54	Philosopher Peter Singer , MA , Professor of Bioethics at Princeton University , defended abortion as a way to curb overpopulation .	NoArgument	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	97c353f41ff2dde46393fab440055d21	76 % of the " turnaways " ended up on unemployment benefits , compared with 44 % of the women who had abortions .	NoArgument	train
death penalty	http://www.capitalpunishmentuk.org/thoughts.html	http://web.archive.org/web/20160423195505/http://www.capitalpunishmentuk.org:80/thoughts.html	db3dbfdad2c2c580c7c3e6434ac2ea1a	It is doubtful whether executions carried out on this basis will deter others from committing crimes .	Argument_against	train
death penalty	http://www.balancedpolitics.org/death_penalty.htm	http://web.archive.org/web/20160510041304/http://www.balancedpolitics.org:80/death_penalty.htm	217ab912b9b1ae5e21eb3bae03afb5a4	Mentally ill patients may be put to death .	Argument_against	test
death penalty	http://news.stlpublicradio.org/post/pros-and-cons-death-penalty-two-parallel-discussions	http://web.archive.org/web/20160507020347/http://news.stlpublicradio.org:80/post/pros-and-cons-death-penalty-two-parallel-discussions	cf283d81a32c10c1727ee4a8234c303f	“ You ’ve got to really know the Bible , the context in which it was written and what the spiritual message of it is .	NoArgument	train
death penalty	http://www.capitalpunishmentuk.org/thoughts.html	http://web.archive.org/web/20160423195505/http://www.capitalpunishmentuk.org:80/thoughts.html	77f291913027cd0ab73545c2951d0403	They never have been able to previously .	NoArgument	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	b61cf46400a1e67ac989b4f961ef6c83	I had known TW since he was 5 years old - he was a bright , creative , eager to please child .	NoArgument	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	e001f8141acdd7509893bb277abcb218	This is not a realistic prospect : our legal system will never reverse itself to deny defendants the right to counsel , or the right to an appeal .	NoArgument	test
death penalty	http://deathpenaltyinfo.org/national-polls-and-studies	http://web.archive.org/web/20161020061844/http://www.deathpenaltyinfo.org/national-polls-and-studies	ebf631ef9d8617f95be489791e62bdc3	Despite this , when respondents were given a choice between the sentencing options of life without parole and the death penalty , 46 % favored life without parole .	NoArgument	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	3af1470355ed06e3d3b0ccd1b3e5a6b3	In fact , most every one I tell the story of Taylor to say : that could have been me !	NoArgument	train
death penalty	http://civilliberty.about.com/od/capitalpunishment/tp/Arguments-for-Death-Penalty.htm	http://web.archive.org/web/20161012105401/http://civilliberty.about.com/od/capitalpunishment/tp/Arguments-for-Death-Penalty.htm	246148e2c9418fa5e4ee0ef8edd6e920	If we spent as much money helping survivors as we spend killing offenders , their material needs would be met for the rest of their lives .	Argument_against	train
death penalty	http://civilliberty.about.com/od/capitalpunishment/tp/Arguments-for-Death-Penalty.htm	http://web.archive.org/web/20161012105401/http://civilliberty.about.com/od/capitalpunishment/tp/Arguments-for-Death-Penalty.htm	b8d63b574b929d35b5278b5e49b98ff9	If you 're part of that majority , you might support it for one or more of the reasons below .	NoArgument	train
death penalty	http://www.prodeathpenalty.com/ornellaspaper.htm	http://web.archive.org/web/20160509202800/http://www.prodeathpenalty.com:80/ornellaspaper.htm	912807718aa2ab3f6c6862d0462c938f	Evidence shows execution does not act as a deterrent to capital punishment .	Argument_against	test
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	163bbfabf706ff6a21b892e59110a5ec	The World Health Organization estimated in 2004 that unsafe abortions cause 68,000 maternal deaths worldwide each year , many of those in developing countries where safe and legal abortion services are difficult to access .	NoArgument	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	600aa295537483deb701eb5518b40f67	I have no idea how anti death penalty folks can , rationally , legally and/or morally , equate the rape and murder of children with the just sanction for the rapist/murderer who committed those crimes , but anti death penalty folks can do so , effortlessly , every day , day after day .	Argument_for	val
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	b7ae2d3031b8ef878b26d6b06d124bbe	Richard Viguerie reached his positions on abortion and capital punishment independently , but does see a connection between the two issues : " To me , life is sacred , " Mr. Viguerie says .	Argument_against	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	aed1982994919236251949167249ae40	Threatening capital punishment leaves the underlying causes of crime unaddressed , and ignores the many political and diplomatic sanctions ( such as treaties against asylum for international terrorists ) that could appreciably lower the incidence of terrorism .	Argument_against	train
death penalty	http://www.capitalpunishmentuk.org/thoughts.html	http://web.archive.org/web/20160423195505/http://www.capitalpunishmentuk.org:80/thoughts.html	19681f1541e51e15e4de586dfa5213d8	( The U.S. average murder rate in 1980 was 10.22 , falling to 5.51 per 100,000 by the year 2000 .	NoArgument	train
death penalty	http://www.prodeathpenalty.com/ornellaspaper.htm	http://web.archive.org/web/20160509202800/http://www.prodeathpenalty.com:80/ornellaspaper.htm	f31b6e84d638491cbfb3040066c0e3f8	But death is not realized .	NoArgument	test
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	2602b33c145f7b02298faba8b58a87b7	They do their best to perform the impossible and inhumane job with which the state has charged them .	Argument_against	train
death penalty	https://www.aclu.org/other/case-against-death-penalty	http://web.archive.org/web/20161025012714/https://www.aclu.org/other/case-against-death-penalty	b28e58d66999c3a2cf35438383d53b94	The CAT also forbids the infliction of pain and suffering “ based on discrimination of any kind , ” yet racial inequality is endemic to our death rows .	Argument_against	train
death penalty	http://deathpenaltyinfo.org/national-polls-and-studies	http://web.archive.org/web/20161020061844/http://www.deathpenaltyinfo.org/national-polls-and-studies	4895b2fe3ac0558492d7277f3e576504	However , support among all three groups has dropped in the last 25 years , with the Democrats ’ support declining 28 percentage points since its peak in 1994 .	Argument_against	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	4c1e47fcb5495b7b764fba7bf6cf4d96	If it can change its doctrine on one issue of morals - it can change it on others .	NoArgument	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	0e5f43eda82e823163ba41c7a8977327	The study also found that " pregnancy-related complications were more common with childbirth than with abortion .	NoArgument	train
death penalty	http://abortion.procon.org/	http://web.archive.org/web/20161107160640/http://abortion.procon.org/	4982bd54cbfb8e7c337616ccb84b46b4	Women who receive abortions are less likely to suffer mental health problems than women denied abortions .	NoArgument	train
death penalty	http://www.americamagazine.org/issue/100/ten-reasons-oppose-death-penalty	http://web.archive.org/web/20160508012028/http://americamagazine.org:80/issue/100/ten-reasons-oppose-death-penalty	5f51fe277813d0fea34c077f4d73d704	He got a major writer and the entire University community behind him and was able to get a judge to overturn his daughter 's 1st degree murder conviction .	Argument_against	train
death penalty	http://www.deathpenaltyinfo.org/node/6483	http://web.archive.org/web/20160804181850/http://deathpenaltyinfo.org/node/6483	c1fb691640f4ffbad91be9b78bffaec5	However , the trial judge ultimately determined whether aggravating factors existed that made the defendant eligible for the death penalty and decidede whether to impose a life sentence or the death penalty .	NoArgument	val
death penalty	https://www.amnesty.org.au/5-reasons-some-people-think-the-world-needs-the-death-penalty/	http://web.archive.org/web/20161017012626/https://www.amnesty.org.au/5-reasons-some-people-think-the-world-needs-the-death-penalty/	93f9ac6501078e05663d55edb988f1da	Myuran Sukumaran and Andrew Chan are great examples of reform , one running art classes and the other studying to be a pastor .	Argument_against	train
death penalty	https://www.biblebelievers.com/jmelton/punish.html	http://web.archive.org/web/20161015100003/http://biblebelievers.com/jmelton/punish.html	e9fc31df8107695ac27049f45372e282	Nothing could help our environment more .	NoArgument	train
